B,C,H,K,N,O,A_labelfreq_enc,D_labelfreq_enc,E_labelfreq_enc,F_labelfreq_enc,G_labelfreq_enc,I_labelfreq_enc,J_labelfreq_enc,L_labelfreq_enc,M_labelfreq_enc,A_ohe_0,A_ohe_1,D_ohe_0,D_ohe_1,D_ohe_2,E_ohe_0,E_ohe_1,E_ohe_2,F_ohe_0,F_ohe_1,F_ohe_2,F_ohe_3,F_ohe_4,F_ohe_5,F_ohe_6,F_ohe_7,F_ohe_8,F_ohe_9,F_ohe_10,F_ohe_11,F_ohe_12,F_ohe_13,G_ohe_0,G_ohe_1,G_ohe_2,G_ohe_3,G_ohe_4,G_ohe_5,G_ohe_6,G_ohe_7,G_ohe_8,I_ohe_0,I_ohe_1,J_ohe_0,J_ohe_1,L_ohe_0,L_ohe_1,M_ohe_0,M_ohe_1,M_ohe_2,A_label,D_label,E_label,F_label,G_label,I_label,J_label,L_label,M_label,P,P_mean_A_label,P_mean_D_label,P_mean_E_label,P_mean_F_label,P_mean_G_label,P_mean_I_label,P_mean_J_label,P_mean_L_label,P_mean_M_label,B*B,B*C,B+C,B/C,B-C,B*H,B+H,B/H,B-H,B*K,B+K,B/K,B-K,B*N,B+N,B/N,B-N,C/B,C-B,C*C,C*H,C+H,C/H,C-H,C*K,C+K,C/K,C-K,C*N,C+N,C/N,C-N,H/B,H-B,H/C,H-C,H*H,H*K,H+K,H/K,H-K,H*N,H+N,H/N,H-N,K/B,K-B,K/C,K-C,K/H,K-H,K*K,K*N,K+N,K/N,K-N,N/B,N-B,N/C,N-C,N/H,N-H,N/K,N-K,N*N
52.83,15.0,5.5,14,0.0,2200,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1,7,1,1,0,0,0,0.5285714285714286,0.509090909090909,0.509090909090909,0.5686274509803921,0.5909090909090909,0.20175438596491227,0.2702702702702703,0.5609756097560976,0.5367088607594936,2897.6688999999997,861.28,69.83,3.364375,37.83,349.895,60.33,8.281538461538462,47.33,807.4499999999999,68.83,3.5886666666666667,38.83,53.83,54.83,53.83,52.83,0.2972320267508824,-37.83,256.0,104.0,22.5,2.4615384615384617,9.5,240.0,31.0,1.0666666666666667,1.0,16.0,17.0,16.0,15.0,0.12075051086754598,-47.33,0.40625,-9.5,42.25,97.5,21.5,0.43333333333333335,-8.5,6.5,7.5,6.5,5.5,0.2786550250789523,-38.83,0.9375,-1.0,2.3076923076923075,8.5,225,15.0,16.0,15.0,14.0,0.01857700167193015,-52.83,0.0625,-15.0,0.15384615384615385,-5.5,0.06666666666666667,-14.0,1.0
35.17,4.5,5.75,0,711.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.05615942028985507,0.20471014492753623,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.08695652173913043,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,0,13,3,0,0,1,2,0,0.5647840531561462,0.509090909090909,0.509090909090909,0.125,0.358695652173913,0.9295774647887324,0.7578125,0.5435897435897435,0.725,1308.2689,198.935,41.67,6.576363636363637,30.67,244.1475,42.92,5.358518518518519,29.42,36.17,37.17,36.17,35.17,25753.04,748.17,0.05080056179775281,-675.83,0.15205971799834117,-30.67,30.25,37.125,12.25,0.8148148148148148,-1.25,5.5,6.5,5.5,4.5,3916.0,717.5,0.007724719101123595,-706.5,0.18661874481614596,-29.42,1.2272727272727273,1.25,45.5625,6.75,7.75,6.75,5.75,4806.0,718.75,0.009480337078651686,-705.25,0.027647221454243847,-35.17,0.18181818181818182,-4.5,0.14814814814814814,-5.75,1,712.0,713.0,0.0014044943820224719,-711.0,19.68482167542162,675.83,129.45454545454547,706.5,105.48148148148148,705.25,712.0,711.0,506944.0
23.25,1.5,2.375,3,0.0,582,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,10,7,1,1,1,0,0,0.5647840531561462,0.509090909090909,0.509090909090909,0.3333333333333333,0.5909090909090909,0.20175438596491227,0.2702702702702703,0.5435897435897435,0.5367088607594936,588.0625,60.625,26.75,9.7,21.75,81.84375,27.625,7.185185185185185,20.875,97.0,28.25,6.0625,20.25,24.25,25.25,24.25,23.25,0.10309278350515463,-21.75,6.25,8.4375,5.875,0.7407407407407407,-0.875,10.0,6.5,0.625,-1.5,2.5,3.5,2.5,1.5,0.13917525773195877,-20.875,1.35,0.875,11.390625,13.5,7.375,0.84375,-0.625,3.375,4.375,3.375,2.375,0.16494845360824742,-20.25,1.6,1.5,1.1851851851851851,0.625,16,4.0,5.0,4.0,3.0,0.041237113402061855,-23.25,0.4,-1.5,0.2962962962962963,-2.375,0.25,-3.0,1.0
27.0,0.75,4.25,3,312.0,150,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,1,3,1,1,1,0,0,0.5647840531561462,0.509090909090909,0.509090909090909,0.5686274509803921,0.358695652173913,0.20175438596491227,0.2702702702702703,0.5435897435897435,0.5367088607594936,784.0,49.0,29.75,16.0,26.25,147.0,33.25,5.333333333333333,22.75,112.0,32.0,7.0,24.0,8764.0,341.0,0.08945686900958466,-285.0,0.0625,-26.25,3.0625,9.1875,7.0,0.3333333333333333,-3.5,7.0,5.75,0.4375,-2.25,547.75,314.75,0.005591054313099041,-311.25,0.1875,-22.75,3.0,3.5,27.5625,21.0,9.25,1.3125,1.25,1643.25,318.25,0.016773162939297124,-307.75,0.14285714285714285,-24.0,2.2857142857142856,2.25,0.7619047619047619,-1.25,16,1252.0,317.0,0.012779552715654952,-309.0,11.178571428571429,285.0,178.85714285714286,311.25,59.61904761904762,307.75,78.25,309.0,97969.0
27.58,2.04,2.0,3,370.0,560,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.07608695652173914,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,2,2,0,7,1,1,1,0,0,0.5647840531561462,0.6909090909090909,0.6909090909090909,0.6,0.5909090909090909,0.20175438596491227,0.2702702702702703,0.5435897435897435,0.5367088607594936,816.8163999999999,86.8832,31.619999999999997,9.401315789473683,25.54,85.74,31.58,9.526666666666666,25.58,114.32,32.58,7.145,24.58,10603.179999999998,399.58,0.07703504043126684,-342.42,0.10636808957312807,-25.54,9.2416,9.120000000000001,6.04,1.0133333333333334,0.040000000000000036,12.16,7.04,0.76,-0.96,1127.84,374.04,0.008194070080862533,-367.96,0.10496850944716586,-25.58,0.9868421052631579,-0.040000000000000036,9.0,12.0,7.0,0.75,-1.0,1113.0,374.0,0.008086253369272238,-368.0,0.13995801259622115,-24.58,1.3157894736842106,0.96,1.3333333333333333,1.0,16,1484.0,375.0,0.01078167115902965,-367.0,12.981105668299511,342.42,122.03947368421052,367.96,123.66666666666667,368.0,92.75,367.0,137641.0
47.42,3.0,13.875,2,519.0,1704,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.05615942028985507,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,13,7,1,1,1,0,0,0.5285714285714286,0.509090909090909,0.509090909090909,0.125,0.5909090909090909,0.20175438596491227,0.2702702702702703,0.5435897435897435,0.5367088607594936,2344.4964,193.68,52.42,12.105,44.42,720.2475000000001,63.295,3.2551260504201682,33.545,145.26,51.42,16.14,45.42,25178.4,568.42,0.09311538461538461,-471.58,0.08261049153242461,-44.42,16.0,59.5,18.875,0.2689075630252101,-10.875,12.0,7.0,1.3333333333333333,1.0,2080.0,524.0,0.007692307692307693,-516.0,0.30720776538620403,-33.545,3.71875,10.875,221.265625,44.625,17.875,4.958333333333333,11.875,7735.0,534.875,0.02860576923076923,-505.125,0.06195786864931846,-45.42,0.75,-1.0,0.20168067226890757,-11.875,9,1560.0,523.0,0.0057692307692307696,-517.0,10.7393638992152,471.58,130.0,516.0,34.95798319327731,505.125,173.33333333333334,517.0,270400.0
43.17,5.0,2.25,0,141.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.08514492753623189,0.08514492753623189,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,6,0,0,0,1,0,1,0.5647840531561462,0.509090909090909,0.509090909090909,0.7837837837837838,0.5151515151515151,0.9295774647887324,0.7578125,0.5435897435897435,0.5367088607594936,1950.9889,265.02,50.17,7.361666666666667,38.17,143.5525,47.42,13.590769230769231,40.92,44.17,45.17,44.17,43.17,6272.14,186.17000000000002,0.311056338028169,-97.83,0.13583880461851935,-38.17,36.0,19.5,9.25,1.8461538461538463,2.75,6.0,7.0,6.0,5.0,852.0,148.0,0.04225352112676056,-136.0,0.07357935250169798,-40.92,0.5416666666666666,-2.75,10.5625,3.25,4.25,3.25,2.25,461.5,145.25,0.022887323943661973,-138.75,0.022639800769753225,-43.17,0.16666666666666666,-5.0,0.3076923076923077,-2.25,1,142.0,143.0,0.007042253521126761,-141.0,3.214851709304958,97.83,23.666666666666668,136.0,43.69230769230769,138.75,142.0,141.0,20164.0
26.08,8.665,1.415,0,160.0,150,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.07608695652173914,0.5905797101449275,0.5181159420289855,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,7,1,0,0,0,0,0.5285714285714286,0.509090909090909,0.509090909090909,0.6,0.5909090909090909,0.20175438596491227,0.7578125,0.5609756097560976,0.5367088607594936,733.3263999999999,261.72819999999996,36.745,2.801862390067253,17.415,65.3982,29.494999999999997,11.213250517598343,24.665,27.08,28.08,27.08,26.08,4359.88,188.07999999999998,0.16819875776397514,-133.92000000000002,0.35690546528803546,-17.415,93.41222499999998,23.340974999999997,12.079999999999998,4.002070393374741,7.249999999999999,9.665,10.665,9.665,8.665,1556.0649999999998,170.665,0.06003105590062111,-151.335,0.08918020679468243,-24.665,0.24987066735644078,-7.249999999999999,5.832225,2.415,3.415,2.415,1.415,388.815,163.415,0.015,-158.585,0.03692762186115214,-26.08,0.10346611484738749,-8.665,0.41407867494824013,-1.415,1,161.0,162.0,0.006211180124223602,-160.0,5.945347119645495,133.92000000000002,16.658044490429386,151.335,66.66666666666667,158.585,161.0,160.0,25921.0
23.25,4.0,0.25,0,160.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.08514492753623189,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,1,0,1,0,1,0,0,0.5647840531561462,0.509090909090909,0.509090909090909,0.5686274509803921,0.5151515151515151,0.20175438596491227,0.7578125,0.5435897435897435,0.5367088607594936,588.0625,121.25,29.25,4.85,19.25,30.3125,25.5,19.4,23.0,24.25,25.25,24.25,23.25,3904.25,185.25,0.15062111801242237,-136.75,0.20618556701030927,-19.25,25.0,6.25,6.25,4.0,3.75,5.0,6.0,5.0,4.0,805.0,166.0,0.031055900621118012,-156.0,0.05154639175257732,-23.0,0.25,-3.75,1.5625,1.25,2.25,1.25,0.25,201.25,162.25,0.007763975155279503,-159.75,0.041237113402061855,-23.25,0.2,-4.0,0.8,-0.25,1,161.0,162.0,0.006211180124223602,-160.0,6.639175257731959,136.75,32.2,156.0,128.8,159.75,161.0,160.0,25921.0
51.33,10.0,0.0,11,0.0,1249,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.08514492753623189,0.08514492753623189,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,6,0,1,1,0,0,0,0.5647840531561462,0.509090909090909,0.509090909090909,0.7837837837837838,0.5151515151515151,0.20175438596491227,0.2702702702702703,0.5609756097560976,0.5367088607594936,2738.4289,575.63,63.33,4.757272727272727,41.33,52.33,53.33,52.33,51.33,627.96,64.33,4.360833333333333,40.33,52.33,53.33,52.33,51.33,0.21020447162239633,-41.33,121.0,11.0,12.0,11.0,10.0,132.0,23.0,0.9166666666666666,-1.0,11.0,12.0,11.0,10.0,0.01910949742021785,-51.33,0.09090909090909091,-10.0,1.0,12.0,13.0,0.08333333333333333,-11.0,1.0,2.0,1.0,0.0,0.2293139690426142,-40.33,1.0909090909090908,1.0,12.0,11.0,144,12.0,13.0,12.0,11.0,0.01910949742021785,-51.33,0.09090909090909091,-10.0,1.0,0.0,0.08333333333333333,-11.0,1.0
51.83,2.04,1.5,0,120.0,1,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.07789855072463768,0.08333333333333333,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,2,2,5,2,0,0,0,0,1,0.5647840531561462,0.6909090909090909,0.6909090909090909,0.8333333333333334,0.8611111111111112,0.9295774647887324,0.7578125,0.5609756097560976,0.5367088607594936,2791.0089,160.6032,55.87,17.37828947368421,49.79,132.075,55.33,21.131999999999998,50.33,52.83,53.83,52.83,51.83,6392.429999999999,173.82999999999998,0.43661157024793384,-68.17,0.0575430626537952,-49.79,9.2416,7.6,5.54,1.216,0.54,3.04,4.04,3.04,2.04,367.84000000000003,124.04,0.02512396694214876,-117.96,0.04732159757713421,-50.33,0.8223684210526315,-0.54,6.25,2.5,3.5,2.5,1.5,302.5,123.5,0.02066115702479339,-118.5,0.01892863903085368,-51.83,0.32894736842105265,-2.04,0.4,-1.5,1,121.0,122.0,0.008264462809917356,-120.0,2.2903653227332956,68.17,39.80263157894737,117.96,48.4,118.5,121.0,120.0,14641.0
17.67,0.0,0.0,0,86.0,0,0.3079710144927536,0.23369565217391305,0.23369565217391305,0.014492753623188406,0.08333333333333333,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,2,2,7,2,0,0,0,0,1,0.5285714285714286,0.6909090909090909,0.6909090909090909,0.6666666666666666,0.8611111111111112,0.9295774647887324,0.7578125,0.5609756097560976,0.5367088607594936,348.56890000000004,18.67,19.67,18.67,17.67,18.67,19.67,18.67,17.67,18.67,19.67,18.67,17.67,1624.2900000000002,105.67,0.2145977011494253,-68.33,0.05356186395286555,-17.67,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,87.0,88.0,0.011494252873563218,-86.0,0.05356186395286555,-17.67,1.0,0.0,1.0,1.0,2.0,1.0,0.0,87.0,88.0,0.011494252873563218,-86.0,0.05356186395286555,-17.67,1.0,0.0,1.0,0.0,1,87.0,88.0,0.011494252873563218,-86.0,4.6598821638993035,68.33,87.0,86.0,87.0,86.0,87.0,86.0,7569.0
52.5,6.5,6.29,15,0.0,11202,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.07246376811594203,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,8,7,1,1,0,0,0,0.5647840531561462,0.509090909090909,0.509090909090909,0.71875,0.5909090909090909,0.20175438596491227,0.2702702702702703,0.5609756097560976,0.5367088607594936,2862.25,401.25,61.0,7.133333333333334,46.0,390.015,60.79,7.338820301783264,46.21,856.0,69.5,3.34375,37.5,53.5,54.5,53.5,52.5,0.14018691588785046,-46.0,56.25,54.675,14.79,1.02880658436214,0.20999999999999996,120.0,23.5,0.46875,-8.5,7.5,8.5,7.5,6.5,0.13626168224299065,-46.21,0.972,-0.20999999999999996,53.1441,116.64,23.29,0.455625,-8.71,7.29,8.29,7.29,6.29,0.29906542056074764,-37.5,2.1333333333333333,8.5,2.1947873799725652,8.71,256,16.0,17.0,16.0,15.0,0.018691588785046728,-52.5,0.13333333333333333,-6.5,0.13717421124828533,-6.29,0.0625,-15.0,1.0
37.5,1.125,1.5,0,431.0,0,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.043478260869565216,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,2,2,3,7,0,0,1,0,0,0.5647840531561462,0.6909090909090909,0.6909090909090909,0.7894736842105263,0.5909090909090909,0.9295774647887324,0.7578125,0.5435897435897435,0.5367088607594936,1482.25,81.8125,40.625,18.11764705882353,36.375,96.25,41.0,15.4,36.0,38.5,39.5,38.5,37.5,16632.0,470.5,0.08912037037037036,-393.5,0.05519480519480519,-36.375,4.515625,5.3125,4.625,0.85,-0.375,2.125,3.125,2.125,1.125,918.0,434.125,0.004918981481481482,-429.875,0.06493506493506493,-36.0,1.1764705882352942,0.375,6.25,2.5,3.5,2.5,1.5,1080.0,434.5,0.005787037037037037,-429.5,0.025974025974025976,-37.5,0.47058823529411764,-1.125,0.4,-1.5,1,432.0,433.0,0.0023148148148148147,-431.0,11.220779220779221,393.5,203.2941176470588,429.875,172.8,429.5,432.0,431.0,186624.0
45.0,8.5,14.0,1,88.0,2000,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.05253623188405797,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,2,3,1,1,1,0,0,0.5647840531561462,0.509090909090909,0.509090909090909,0.16666666666666666,0.358695652173913,0.20175438596491227,0.2702702702702703,0.5435897435897435,0.5367088607594936,2116.0,437.0,55.5,4.842105263157895,36.5,690.0,61.0,3.066666666666667,31.0,92.0,48.0,23.0,44.0,4094.0,135.0,0.5168539325842697,-43.0,0.20652173913043478,-36.5,90.25,142.5,24.5,0.6333333333333333,-5.5,19.0,11.5,4.75,7.5,845.5,98.5,0.10674157303370786,-79.5,0.32608695652173914,-31.0,1.5789473684210527,5.5,225.0,30.0,17.0,7.5,13.0,1335.0,104.0,0.16853932584269662,-74.0,0.043478260869565216,-44.0,0.21052631578947367,-7.5,0.13333333333333333,-13.0,4,178.0,91.0,0.02247191011235955,-87.0,1.934782608695652,43.0,9.368421052631579,79.5,5.933333333333334,74.0,44.5,87.0,7921.0
19.33,10.915,0.585,2,200.0,7,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.08514492753623189,0.48188405797101447,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,1,0,0,1,1,0,1,0.5647840531561462,0.509090909090909,0.509090909090909,0.5686274509803921,0.5151515151515151,0.9295774647887324,0.2702702702702703,0.5435897435897435,0.5367088607594936,413.30889999999994,242.23194999999996,32.245,1.7062526227444397,8.415,32.22304999999999,21.915,12.826498422712932,18.744999999999997,60.989999999999995,23.33,6.776666666666666,17.33,4086.3299999999995,221.32999999999998,0.10114427860696516,-180.67000000000002,0.5860796851942942,-8.415,141.96722499999998,18.885274999999996,13.5,7.517350157728706,10.329999999999998,35.745,14.915,3.9716666666666662,8.915,2394.915,212.915,0.059278606965174126,-189.085,0.07796360059026071,-18.744999999999997,0.13302559798573227,-10.329999999999998,2.512225,4.755,4.585,0.5283333333333333,-1.415,318.585,202.585,0.007885572139303482,-199.415,0.14756517461878998,-17.33,0.2517834662190516,-8.915,1.8927444794952681,1.415,9,603.0,204.0,0.014925373134328358,-198.0,9.88686669945893,180.67000000000002,16.86949223667646,189.085,126.81388012618297,199.415,67.0,198.0,40401.0
30.58,10.665,0.085,12,129.0,3,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.20471014492753623,0.48188405797101447,0.4221014492753623,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,10,3,0,1,1,0,1,0.5285714285714286,0.509090909090909,0.509090909090909,0.3333333333333333,0.358695652173913,0.9295774647887324,0.2702702702702703,0.5435897435897435,0.5367088607594936,997.2964,368.38069999999993,43.245,2.7072438919845694,19.915,34.2643,32.665,29.10599078341014,30.494999999999997,410.53999999999996,44.58,2.4292307692307693,18.58,4105.4,161.57999999999998,0.2429230769230769,-98.42,0.3693793540215326,-19.915,136.07222499999997,12.656524999999998,12.75,10.751152073732719,10.579999999999998,151.64499999999998,24.665,0.8973076923076923,-1.3350000000000009,1516.4499999999998,141.665,0.08973076923076923,-118.33500000000001,0.03435718809373021,-30.494999999999997,0.09301328761251608,-10.579999999999998,1.177225,14.105,14.085,0.08346153846153846,-11.915,141.04999999999998,131.085,0.008346153846153845,-128.915,0.4116529449018366,-18.58,1.1144449207029576,1.3350000000000009,11.981566820276498,11.915,169,1690.0,143.0,0.1,-117.0,4.116529449018366,98.42,11.144449207029577,118.33500000000001,119.81566820276498,128.915,10.0,117.0,16900.0
42.17,5.04,12.75,0,92.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.20471014492753623,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,10,3,1,0,1,0,0,0.5647840531561462,0.509090909090909,0.509090909090909,0.3333333333333333,0.358695652173913,0.20175438596491227,0.7578125,0.5435897435897435,0.5367088607594936,1863.6489000000001,260.7468,49.21,7.147350993377484,37.13,593.5875,56.92,3.1396363636363636,29.42,43.17,44.17,43.17,42.17,4014.81,136.17000000000002,0.4641935483870968,-49.83,0.13991197590919618,-37.13,36.4816,83.05,19.79,0.43927272727272726,-7.71,6.04,7.04,6.04,5.04,561.72,99.04,0.06494623655913978,-86.96,0.3185082233032198,-29.42,2.2764900662251657,7.71,189.0625,13.75,14.75,13.75,12.75,1278.75,106.75,0.1478494623655914,-79.25,0.02316423442205235,-42.17,0.16556291390728478,-5.04,0.07272727272727272,-12.75,1,93.0,94.0,0.010752688172043012,-92.0,2.1542738012508686,49.83,15.397350993377483,86.96,6.763636363636364,79.25,93.0,92.0,8649.0
