B,C,H,K,N,O,A_labelfreq_enc,D_labelfreq_enc,E_labelfreq_enc,F_labelfreq_enc,G_labelfreq_enc,I_labelfreq_enc,J_labelfreq_enc,L_labelfreq_enc,M_labelfreq_enc,A_ohe_0,A_ohe_1,D_ohe_0,D_ohe_1,D_ohe_2,E_ohe_0,E_ohe_1,E_ohe_2,F_ohe_0,F_ohe_1,F_ohe_2,F_ohe_3,F_ohe_4,F_ohe_5,F_ohe_6,F_ohe_7,F_ohe_8,F_ohe_9,F_ohe_10,F_ohe_11,F_ohe_12,F_ohe_13,G_ohe_0,G_ohe_1,G_ohe_2,G_ohe_3,G_ohe_4,G_ohe_5,G_ohe_6,G_ohe_7,G_ohe_8,I_ohe_0,I_ohe_1,J_ohe_0,J_ohe_1,L_ohe_0,L_ohe_1,M_ohe_0,M_ohe_1,M_ohe_2,A_label,D_label,E_label,F_label,G_label,I_label,J_label,L_label,M_label,P_mean_A_label,P_mean_D_label,P_mean_E_label,P_mean_F_label,P_mean_G_label,P_mean_I_label,P_mean_J_label,P_mean_L_label,P_mean_M_label,B*B,B*C,B+C,B/C,B-C,B*H,B+H,B/H,B-H,B*K,B+K,B/K,B-K,B*N,B+N,B/N,B-N,C/B,C-B,C*C,C*H,C+H,C/H,C-H,C*K,C+K,C/K,C-K,C*N,C+N,C/N,C-N,H/B,H-B,H/C,H-C,H*H,H*K,H+K,H/K,H-K,H*N,H+N,H/N,H-N,K/B,K-B,K/C,K-C,K/H,K-H,K*K,K*N,K+N,K/N,K-N,N/B,N-B,N/C,N-C,N/H,N-H,N/K,N-K,N*N
25.58,0.0,0.0,0,152.0,0,0.3079710144927536,0.0036231884057971015,0.7626811594202898,0.2210144927536232,0.0036231884057971015,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.012681159420289856,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,6,0,0,0,1,0.5176470588235295,0.0,0.5106888361045131,0.5655737704918032,0.5,0.924812030075188,0.7554858934169278,0.5604026845637584,0.42857142857142855,706.4963999999999,26.58,27.58,26.58,25.58,26.58,27.58,26.58,25.58,26.58,27.58,26.58,25.58,4066.74,179.57999999999998,0.1737254901960784,-126.42,0.03762227238525207,-25.58,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,153.0,154.0,0.006535947712418301,-152.0,0.03762227238525207,-25.58,1.0,0.0,1.0,1.0,2.0,1.0,0.0,153.0,154.0,0.006535947712418301,-152.0,0.03762227238525207,-25.58,1.0,0.0,1.0,0.0,1,153.0,154.0,0.006535947712418301,-152.0,5.756207674943567,126.42,153.0,152.0,153.0,152.0,153.0,152.0,23409.0
76.75,22.29,12.75,1,0.0,109,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.03260869565217391,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,4,7,1,1,1,0,0.5680628272251309,0.0,0.5106888361045131,0.3888888888888889,0.5797546012269938,0.2062937062937063,0.27467811158798283,0.5433070866141733,0.5372233400402414,6045.0625,1810.7975,101.03999999999999,3.338342636324603,54.46,1069.0625,91.5,5.654545454545454,64.0,155.5,79.75,38.875,75.75,77.75,78.75,77.75,76.75,0.2995498392282958,-54.46,542.4241,320.2375,37.04,1.6938181818181817,9.54,46.58,25.29,11.645,21.29,23.29,24.29,23.29,22.29,0.17684887459807075,-64.0,0.5903821382567626,-9.54,189.0625,27.5,15.75,6.875,11.75,13.75,14.75,13.75,12.75,0.02572347266881029,-75.75,0.08587376556462001,-21.29,0.14545454545454545,-11.75,4,2.0,3.0,2.0,1.0,0.012861736334405145,-76.75,0.042936882782310004,-22.29,0.07272727272727272,-12.75,0.5,-1.0,1.0
43.17,2.25,0.75,0,560.0,0,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.08514492753623189,0.08514492753623189,0.5181159420289855,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,6,0,1,0,0,0,0.5680628272251309,0.0,0.5106888361045131,0.7446808510638298,0.5319148936170213,0.2062937062937063,0.7554858934169278,0.5604026845637584,0.5372233400402414,1950.9889,143.5525,47.42,13.590769230769231,40.92,77.2975,45.92,25.240000000000002,42.42,44.17,45.17,44.17,43.17,24779.370000000003,605.17,0.07873440285204991,-516.83,0.07357935250169798,-40.92,10.5625,5.6875,5.0,1.8571428571428572,1.5,3.25,4.25,3.25,2.25,1823.25,564.25,0.005793226381461676,-557.75,0.039619651347068144,-42.42,0.5384615384615384,-1.5,3.0625,1.75,2.75,1.75,0.75,981.75,562.75,0.0031194295900178253,-559.25,0.022639800769753225,-43.17,0.3076923076923077,-2.25,0.5714285714285714,-0.75,1,561.0,562.0,0.0017825311942959,-560.0,12.70092823183156,516.83,172.6153846153846,557.75,320.57142857142856,559.25,561.0,560.0,314721.0
27.58,3.0,2.79,1,280.0,10,0.3079710144927536,0.0036231884057971015,0.7626811594202898,0.05615942028985507,0.0036231884057971015,0.48188405797101447,0.4221014492753623,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,9,6,0,1,1,0,0.5176470588235295,0.0,0.5106888361045131,0.5483870967741935,0.5,0.924812030075188,0.27467811158798283,0.5433070866141733,0.5372233400402414,816.8163999999999,114.32,32.58,7.145,24.58,108.31819999999999,32.37,7.540897097625329,24.79,57.16,30.58,14.29,26.58,8030.98,309.58,0.10170818505338078,-252.42000000000002,0.13995801259622115,-24.58,16.0,15.16,7.79,1.0554089709762533,0.20999999999999996,8.0,6.0,2.0,2.0,1124.0,285.0,0.014234875444839857,-277.0,0.13261021693491953,-24.79,0.9475,-0.20999999999999996,14.3641,7.58,5.79,1.895,1.79,1064.99,284.79,0.013487544483985765,-277.21,0.06997900629811057,-26.58,0.5,-2.0,0.5277044854881267,-1.79,4,562.0,283.0,0.0071174377224199285,-279.0,9.832050384884536,252.42000000000002,70.25,277.0,74.14248021108179,277.21,140.5,279.0,78961.0
16.08,0.335,0.0,1,160.0,126,0.3079710144927536,0.0036231884057971015,0.7626811594202898,0.07789855072463768,0.08333333333333333,0.48188405797101447,0.4221014492753623,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,5,2,0,1,0,0,0.5176470588235295,0.0,0.5106888361045131,0.8604651162790697,0.8478260869565217,0.924812030075188,0.27467811158798283,0.5604026845637584,0.5372233400402414,291.72639999999996,22.801799999999997,18.415,12.794007490636703,15.744999999999997,17.08,18.08,17.08,16.08,34.16,19.08,8.54,15.079999999999998,2749.8799999999997,178.07999999999998,0.10608695652173912,-143.92000000000002,0.0781615925058548,-15.744999999999997,1.782225,1.335,2.335,1.335,0.33499999999999996,2.67,3.335,0.6675,-0.665,214.935,162.335,0.008291925465838509,-159.665,0.0585480093676815,-16.08,0.7490636704119851,-0.33499999999999996,1.0,2.0,3.0,0.5,-1.0,161.0,162.0,0.006211180124223602,-160.0,0.117096018735363,-15.079999999999998,1.4981273408239701,0.665,2.0,1.0,4,322.0,163.0,0.012422360248447204,-159.0,9.426229508196723,143.92000000000002,120.5992509363296,159.665,161.0,160.0,80.5,159.0,25921.0
27.33,1.665,0.0,0,340.0,1,0.3079710144927536,0.0036231884057971015,0.7626811594202898,0.07789855072463768,0.08333333333333333,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,5,2,0,0,0,0,0.5176470588235295,0.0,0.5106888361045131,0.8604651162790697,0.8478260869565217,0.924812030075188,0.7554858934169278,0.5604026845637584,0.5372233400402414,802.5888999999999,75.49945,30.994999999999997,10.630393996247655,25.665,28.33,29.33,28.33,27.33,28.33,29.33,28.33,27.33,9660.529999999999,369.33,0.08307917888563049,-312.67,0.09406989057536182,-25.665,7.102225,2.665,3.665,2.665,1.665,2.665,3.665,2.665,1.665,908.765,343.665,0.007815249266862171,-338.335,0.03529827038475115,-27.33,0.37523452157598497,-1.665,1.0,1.0,2.0,1.0,0.0,341.0,342.0,0.002932551319648094,-340.0,0.03529827038475115,-27.33,0.37523452157598497,-1.665,1.0,0.0,1,341.0,342.0,0.002932551319648094,-340.0,12.036710201200142,312.67,127.95497185741088,338.335,341.0,340.0,341.0,340.0,116281.0
31.67,16.165,3.0,9,250.0,730,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.043478260869565216,0.0036231884057971015,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0,3,6,1,1,0,0,0.5680628272251309,0.0,0.5106888361045131,0.7916666666666666,0.5,0.2062937062937063,0.27467811158798283,0.5604026845637584,0.5372233400402414,1067.3289000000002,560.78055,49.835,1.903291581706962,15.505000000000003,130.68,36.67,8.1675,28.67,326.70000000000005,42.67,3.2670000000000003,22.67,8200.17,283.67,0.13015936254980082,-218.32999999999998,0.5254055708601163,-15.505000000000003,294.63722499999994,68.66,21.165,4.29125,13.165,171.64999999999998,27.165,1.7165,7.164999999999999,4308.415,268.165,0.06838645418326693,-233.835,0.12243648607284971,-28.67,0.23303233323623654,-13.165,16.0,40.0,14.0,0.4,-6.0,1004.0,255.0,0.01593625498007968,-247.0,0.30609121518212423,-22.67,0.5825808330905914,-7.164999999999999,2.5,6.0,100,2510.0,261.0,0.0398406374501992,-241.0,7.682889501071319,218.32999999999998,14.622778910573842,233.835,62.75,247.0,25.1,241.0,63001.0
22.5,8.5,1.75,10,80.0,990,0.3079710144927536,0.0036231884057971015,0.7626811594202898,0.11956521739130435,0.0036231884057971015,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,10,6,1,1,0,0,0.5176470588235295,0.0,0.5106888361045131,0.3484848484848485,0.5,0.2062937062937063,0.27467811158798283,0.5604026845637584,0.5372233400402414,552.25,223.25,33.0,2.473684210526316,14.0,64.625,26.25,8.545454545454545,20.75,258.5,34.5,2.1363636363636362,12.5,1903.5,104.5,0.29012345679012347,-57.5,0.40425531914893614,-14.0,90.25,26.125,12.25,3.4545454545454546,6.75,104.5,20.5,0.8636363636363636,-1.5,769.5,90.5,0.11728395061728394,-71.5,0.11702127659574468,-20.75,0.2894736842105263,-6.75,7.5625,30.25,13.75,0.25,-8.25,222.75,83.75,0.033950617283950615,-78.25,0.46808510638297873,-12.5,1.1578947368421053,1.5,4.0,8.25,121,891.0,92.0,0.13580246913580246,-70.0,3.4468085106382977,57.5,8.526315789473685,71.5,29.454545454545453,78.25,7.363636363636363,70.0,6561.0
24.42,2.0,0.165,2,320.0,1300,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.03260869565217391,0.005434782608695652,0.48188405797101447,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0,4,1,0,1,0,0,0.5680628272251309,0.0,0.5106888361045131,0.3888888888888889,0.6666666666666666,0.924812030075188,0.27467811158798283,0.5604026845637584,0.5372233400402414,646.1764000000001,76.26,28.42,8.473333333333334,22.42,29.614300000000004,26.585,21.819742489270386,24.255000000000003,76.26,28.42,8.473333333333334,22.42,8159.820000000001,346.42,0.07919003115264799,-295.58,0.11801730920535011,-22.42,9.0,3.495,4.165,2.575107296137339,1.835,9.0,6.0,1.0,0.0,963.0,324.0,0.009345794392523364,-318.0,0.045830055074744296,-24.255000000000003,0.38833333333333336,-1.835,1.3572250000000001,3.495,4.165,0.38833333333333336,-1.835,373.96500000000003,322.165,0.003629283489096573,-319.835,0.11801730920535011,-22.42,1.0,0.0,2.575107296137339,1.835,9,963.0,324.0,0.009345794392523364,-318.0,12.627852084972462,295.58,107.0,318.0,275.53648068669526,319.835,107.0,318.0,103041.0
39.92,0.54,0.5,3,200.0,1000,0.6920289855072463,0.7626811594202898,0.0036231884057971015,0.07608695652173914,0.0036231884057971015,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,1,0,6,1,1,0,0,0.5680628272251309,0.5106888361045131,0.0,0.6190476190476191,0.5,0.2062937062937063,0.27467811158798283,0.5604026845637584,0.5372233400402414,1674.4464,63.0168,42.46,26.571428571428573,39.38,61.38,42.42,27.28,39.42,163.68,44.92,10.23,36.92,8224.92,241.92000000000002,0.2035820895522388,-160.07999999999998,0.03763440860215054,-39.38,2.3716,2.31,3.04,1.0266666666666666,0.040000000000000036,6.16,5.54,0.385,-2.46,309.54,202.54,0.007661691542288558,-199.46,0.03665689149560117,-39.42,0.974025974025974,-0.040000000000000036,2.25,6.0,5.5,0.375,-2.5,301.5,202.5,0.007462686567164179,-199.5,0.09775171065493646,-36.92,2.5974025974025974,2.46,2.6666666666666665,2.5,16,804.0,205.0,0.01990049751243781,-197.0,4.912023460410557,160.07999999999998,130.5194805194805,199.46,134.0,199.5,50.25,197.0,40401.0
20.5,10.0,2.5,0,40.0,0,0.6920289855072463,0.7626811594202898,0.0036231884057971015,0.2210144927536232,0.0036231884057971015,0.5181159420289855,0.5778985507246377,0.5398550724637681,0.08695652173913043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,6,1,0,0,2,0.5680628272251309,0.5106888361045131,0.0,0.5655737704918032,0.5,0.2062937062937063,0.7554858934169278,0.5604026845637584,0.7291666666666666,462.25,236.5,32.5,1.9545454545454546,10.5,75.25,25.0,6.142857142857143,18.0,21.5,22.5,21.5,20.5,881.5,62.5,0.524390243902439,-19.5,0.5116279069767442,-10.5,121.0,38.5,14.5,3.142857142857143,7.5,11.0,12.0,11.0,10.0,451.0,52.0,0.2682926829268293,-30.0,0.16279069767441862,-18.0,0.3181818181818182,-7.5,12.25,3.5,4.5,3.5,2.5,143.5,44.5,0.08536585365853659,-37.5,0.046511627906976744,-20.5,0.09090909090909091,-10.0,0.2857142857142857,-2.5,1,41.0,42.0,0.024390243902439025,-40.0,1.9069767441860466,19.5,3.727272727272727,30.0,11.714285714285714,37.5,41.0,40.0,1681.0
28.17,0.585,0.04,0,260.0,1004,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.07608695652173914,0.0036231884057971015,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,6,0,0,0,0,0.5680628272251309,0.0,0.5106888361045131,0.6190476190476191,0.5,0.924812030075188,0.7554858934169278,0.5604026845637584,0.5372233400402414,850.8889000000001,46.23445,30.755000000000003,18.40378548895899,27.585,30.336800000000004,30.21,28.048076923076923,28.130000000000003,29.17,30.17,29.17,28.17,7613.370000000001,290.17,0.1117624521072797,-231.82999999999998,0.05433664724031539,-27.585,2.512225,1.6484,2.625,1.5240384615384615,0.5449999999999999,1.585,2.585,1.585,0.585,413.685,262.585,0.0060727969348659,-259.415,0.03565306822077477,-28.130000000000003,0.6561514195583596,-0.5449999999999999,1.0816000000000001,1.04,2.04,1.04,0.040000000000000036,271.44,262.04,0.003984674329501916,-259.96,0.03428179636612958,-28.17,0.6309148264984227,-0.585,0.9615384615384615,-0.040000000000000036,1,261.0,262.0,0.0038314176245210726,-260.0,8.947548851559821,231.82999999999998,164.66876971608832,259.415,250.96153846153845,259.96,261.0,260.0,68121.0
39.33,5.875,10.0,14,399.0,0,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.05253623188405797,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,2,3,1,1,1,0,0.5680628272251309,0.0,0.5106888361045131,0.2413793103448276,0.3805309734513274,0.2062937062937063,0.27467811158798283,0.5433070866141733,0.5372233400402414,1626.5088999999998,277.26875,47.205,5.8661818181818175,33.455,443.63,51.33,3.666363636363636,29.33,604.9499999999999,55.33,2.6886666666666668,25.33,16132.0,440.33,0.100825,-359.67,0.17046863377138607,-33.455,47.265625,75.625,17.875,0.625,-4.125,103.125,21.875,0.4583333333333333,-8.125,2750.0,406.875,0.0171875,-393.125,0.2727498140342177,-29.33,1.6,4.125,121.0,165.0,26.0,0.7333333333333333,-4.0,4400.0,411.0,0.0275,-389.0,0.37193156459211507,-25.33,2.1818181818181817,8.125,1.3636363636363635,4.0,225,6000.0,415.0,0.0375,-385.0,9.918175055789735,359.67,58.18181818181818,393.125,36.36363636363637,389.0,26.666666666666668,385.0,160000.0
28.0,3.0,0.75,0,300.0,67,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.09057971014492754,0.0036231884057971015,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,12,6,0,0,1,0,0.5680628272251309,0.0,0.5106888361045131,0.52,0.5,0.924812030075188,0.7554858934169278,0.5433070866141733,0.5372233400402414,841.0,116.0,33.0,7.25,25.0,50.75,30.75,16.571428571428573,27.25,29.0,30.0,29.0,28.0,8729.0,330.0,0.09634551495016612,-272.0,0.13793103448275862,-25.0,16.0,7.0,5.75,2.2857142857142856,2.25,4.0,5.0,4.0,3.0,1204.0,305.0,0.013289036544850499,-297.0,0.0603448275862069,-27.25,0.4375,-2.25,3.0625,1.75,2.75,1.75,0.75,526.75,302.75,0.005813953488372093,-299.25,0.034482758620689655,-28.0,0.25,-3.0,0.5714285714285714,-0.75,1,301.0,302.0,0.0033222591362126247,-300.0,10.379310344827585,272.0,75.25,297.0,172.0,299.25,301.0,300.0,90601.0
32.25,0.165,3.25,1,432.0,8000,0.6920289855072463,0.7626811594202898,0.0036231884057971015,0.2210144927536232,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,1,1,3,1,1,1,0,0.5680628272251309,0.5106888361045131,0.0,0.5655737704918032,0.3805309734513274,0.2062937062937063,0.27467811158798283,0.5433070866141733,0.5372233400402414,1105.5625,38.73625,34.415,28.54077253218884,32.085,141.3125,37.5,7.823529411764706,29.0,66.5,35.25,16.625,31.25,14397.25,466.25,0.07678983833718245,-399.75,0.03503759398496241,-32.085,1.3572250000000001,4.95125,5.415,0.2741176470588235,-3.085,2.33,3.165,0.5825,-0.835,504.445,434.165,0.0026905311778290994,-431.835,0.12781954887218044,-29.0,3.648068669527897,3.085,18.0625,8.5,6.25,2.125,2.25,1840.25,437.25,0.009815242494226328,-428.75,0.06015037593984962,-31.25,1.7167381974248928,0.835,0.47058823529411764,-2.25,4,866.0,435.0,0.004618937644341801,-431.0,13.022556390977444,399.75,371.6738197424893,431.835,101.88235294117646,428.75,216.5,431.0,187489.0
29.5,2.0,2.0,0,256.0,17,0.6920289855072463,0.7626811594202898,0.0036231884057971015,0.03260869565217391,0.20471014492753623,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,4,3,0,0,0,0,0.5680628272251309,0.5106888361045131,0.0,0.3888888888888889,0.3805309734513274,0.924812030075188,0.7554858934169278,0.5604026845637584,0.5372233400402414,930.25,91.5,33.5,10.166666666666666,27.5,91.5,33.5,10.166666666666666,27.5,30.5,31.5,30.5,29.5,7838.5,287.5,0.11867704280155641,-226.5,0.09836065573770492,-27.5,9.0,9.0,6.0,1.0,0.0,3.0,4.0,3.0,2.0,771.0,260.0,0.011673151750972763,-254.0,0.09836065573770492,-27.5,1.0,0.0,9.0,3.0,4.0,3.0,2.0,771.0,260.0,0.011673151750972763,-254.0,0.03278688524590164,-29.5,0.3333333333333333,-2.0,0.3333333333333333,-2.0,1,257.0,258.0,0.0038910505836575876,-256.0,8.426229508196721,226.5,85.66666666666667,254.0,85.66666666666667,254.0,257.0,256.0,66049.0
21.25,1.5,1.5,0,150.0,8,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.09057971014492754,0.0036231884057971015,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,12,6,0,0,0,0,0.5680628272251309,0.0,0.5106888361045131,0.52,0.5,0.924812030075188,0.7554858934169278,0.5604026845637584,0.5372233400402414,495.0625,55.625,24.75,8.9,19.75,55.625,24.75,8.9,19.75,22.25,23.25,22.25,21.25,3359.75,173.25,0.14735099337748345,-128.75,0.11235955056179775,-19.75,6.25,6.25,5.0,1.0,0.0,2.5,3.5,2.5,1.5,377.5,153.5,0.016556291390728478,-148.5,0.11235955056179775,-19.75,1.0,0.0,6.25,2.5,3.5,2.5,1.5,377.5,153.5,0.016556291390728478,-148.5,0.0449438202247191,-21.25,0.4,-1.5,0.4,-1.5,1,151.0,152.0,0.006622516556291391,-150.0,6.786516853932584,128.75,60.4,148.5,60.4,148.5,151.0,150.0,22801.0
24.58,12.5,0.875,0,260.0,0,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.09057971014492754,0.0036231884057971015,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,12,6,1,0,1,0,0.5680628272251309,0.0,0.5106888361045131,0.52,0.5,0.2062937062937063,0.7554858934169278,0.5433070866141733,0.5372233400402414,654.3363999999999,345.33,39.08,1.8948148148148147,12.079999999999998,47.9625,27.455,13.642666666666665,23.705,25.58,26.58,25.58,24.58,6676.379999999999,286.58,0.09800766283524903,-235.42000000000002,0.527756059421423,-12.079999999999998,182.25,25.3125,15.375,7.2,11.625,13.5,14.5,13.5,12.5,3523.5,274.5,0.05172413793103448,-247.5,0.07329945269741986,-23.705,0.1388888888888889,-11.625,3.515625,1.875,2.875,1.875,0.875,489.375,262.875,0.007183908045977011,-259.125,0.03909304143862393,-24.58,0.07407407407407407,-12.5,0.5333333333333333,-0.875,1,261.0,262.0,0.0038314176245210726,-260.0,10.203283815480845,235.42000000000002,19.333333333333332,247.5,139.2,259.125,261.0,260.0,68121.0
